,ID,Isi_Tweet,Sentimen
2894,22895678,rt besok ngecek seknas jokowow tdk dg kemampuan jokowi utk memantaskan presiden ajala,-1
2895,681383051,besok ngecek seknas jokowow tdk dg kemampuan jokowi utk memantaskan presiden ajalah aman negara,-1
2896,860973671,dengerin supir angkot kenek ngomong politik yg jd presiden jokowi tandemannya abraham samad sadis,1
2897,429442430,ogaaah emoh drpda jdi mndng aj ruhut pramono edhie capres jokowi cawapresy,-1
2898,-1597929898,rt ibnuyoesuf ogaaah emoh drpda jdi mndng aj ruhut pramono edhie capres,-1
2899,1884533702,impian penjilat ibnuyoesuf ruhutsitompul ruhut pramono e capres jokowi cawapresy,-1
2900,1327202056,daysucirr lintasme prabowo subianto capres jokowi cawapres,1
2901,-180326831,partaipakar prabowo subianto capres jokowi cawapres,1
2902,892526130,rt impian penjilat ibnuyoesuf ruhutsitompul ruhut pramono e capres j,-1
2903,-1357736425,presiden jokowi news herbal medicines treating tic disorders systematic review randomised interactive press rel,0
2904,653298670,mimpi ruhut disiang bolong dlm tdk tidur ruhut pramono edhie capres jokowi cawapresnya,-1
2905,-408039228,mata natjwa td nunjukin foto umur capres wiranto jokowi prabowo rhoma paloh umurnya hahaha,-1
2906,2013522099,skrg menyesal krn prnh mdukung jokowi pilgub jokowi jd capres prabowo sulit menang,-1
2907,-359560109,rt skrg menyesal krn prnh mdukung jokowi pilgub jokowi jd capres prabowo sulit menang,-1
2908,1071923878,presiden arb terapkan konsep orde pemilihan presiden digelar,-1
2909,1417809264,halo presiden jokowi,1
2910,993092250,prediksi presiden jokowi wakil presiden jk,1
2911,-205711483,tvonenews nya dirubah dpilih dlam pemilu capres arb berkunjung purworejo,-1
2912,-2073324706,lagu jkt konon ngiklanin capres jk nemurihime,0
2913,611286471,detikcom nyapres aja ibukota diawasi ama presiden jokowi tuh dprd nyeleneh,1
2914,-163113244,la hawla wa la quwwata illa billah dijegal apapun ditakdirkan presiden ya aja presiden,1
2915,-1230257527,dit lo pilih jdi presiden jokowi klo lo bud farhat abbas b ripfarhatabas ripfarhatabbas,1
2916,1347991947,rt dit lo pilih jdi presiden jokowi klo lo bud farhat abbas b ripfarhatabas,1
2917,-2059682416,tsetiady bahaya tan malakaism dinasionalisasi perusahaan program capres prabowo nih,-1
2918,-926802728,orng pilitik tpi politik klu jokowo kerna sya dy capres jokowi,-1
2919,-1133229461,nanya prof sja dinamika partai politik yg dimasa presiden megawati,0
2920,73725215,kalo serang ya anatr capres jokowi lho gak mikir capres ribut hahahaha corruptregime,-1
2921,-5973652,mohmahfudmd om presiden jokowi wapres oma irama ngungsi,-1
2922,316069381,vivanews mega langkahnya butuh ratu adil ntuk mensejahterakan terwujud,-1
2923,-1697495724,pilkadaupdate hnurwahid partai pendukung capres jokowi,1
2924,-198910767,capres dahlan ikan cc ramarnr ikan pauji donsaprnr infobandung tau ga ikan bernapas pake ingsa,0
2925,-1628090311,ikan nu alus mah ikan udud kudu make tangkorak ramarnr pa dahlan tah ngalelwe donsaprnr capres dahlan ikan c,0
2926,1123040691,rt donsaprnr capres dahlan ikan cc ramarnr ikan pauji donsaprnr infobandung tau ga ikan berna,0
2927,434272603,rt ramarnr pa dahlan tah ngalelwe donsaprnr capres dahlan ikan cc ramarnr ikan pauji donsaprnr,0
2928,988247876,eleh keneh ku capres dahlan iklan moat kuat eleh c giles ku hino na donsaprnr eleh ku iklan dut,0
2929,1054078997,jd anu meunang na saha atuh donsaprnr eleh keneh ku capres dahlan iklan moat kuat eleh c giles ku hino,0
2930,677472483,nu menang mah nu nepi pinis kahiji jd anu meunang na saha atuh donsaprnr eleh keneh ku capres dahlan iklan mo,0
2931,2009649009,rosidah donsaprnr nu menang mah nu nepi pinis kahiji jd anu meunang na saha atuh donsaprnr eleh keneh ku capres dahlan,0
2932,-374529167,presiden jokowi memiliki tugas perhatiannya,1
2933,1217425239,presiden jokowi leluasa melaksanakan,1
2934,2062133391,klo prabowo mjd presiden sy cm pengen liat kritikus twitter msh berani nyebarin lucu presiden prabowo nguik,-1
2935,329728822,rt sharpbutsoft klo prabowo mjd presiden sy cm pengen liat kritikus twitter msh berani nyebarin lucu presiden,-1
2936,44464413,presiden prabowo dapet lungsuran hp,1
2937,1009621863,bekas banting presiden prabowo dapet lungsuran hp,-1
2938,1758155486,rt sutrisnoam bekas banting presiden prabowo dapet lungsuran hp,-1
2939,-1159754228,ical bekas esia presiden prabowo dapet lungsuran hp,0
2940,-1451767241,jokowi capres menginkan jokowi capres jokowi,0
2941,-289268012,dikokohkan terjawab warga dki menginkan jokowi capres jokowi,1
2942,-1375209491,palmerah rt presiden prabowo dapet lungsuran hp,1
2943,1193849799,rt monethamrin ical bekas esia presiden prabowo dapet lungsuran hp,0
2944,1531174433,wakil presiden jusuf kalla meresmikan museum pelestarian teknologi lampau,0
2945,-604169417,konvensi partai demokrat dahlan iskan dahlan iskan mengaku konvensi capres dahlan iskan presiden,0
2946,-1049067666,rt demitoba konvensi partai demokrat dahlan iskan dahlan iskan mengaku konvensi capres dahlan iskan presiden,0
2947,-593617501,selesaiin capres berkonsentrasi pekerjaan gubernur dki jakarta,-1
2948,121161236,capres jokowi terganjal bus bekas terbukti terlibat habis deh busbekas fahrihamzah,-1
2949,691218427,bukti tp pendapat subyektif aja bukti bhwa jakowi blm capres jokowi jadikan hasil survey bahan koreksi,-1
2950,-2047954640,rt capres jokowi terganjal bus bekas terbukti terlibat habis deh busbekas fahrihamzah,-1
2951,1293306893,rt lanovadiana jokowi capres menginkan jokowi capres jokowi,0
2952,-1702043241,rt lanovadiana dikokohkan terjawab warga dki menginkan jokowi ca,1
2953,1946840737,ketemu perempuan secaper capernya capres,-1
2954,-624335857,pasangan calon pdip mega capres jokowi cawapres le wagu bgt kewalik lik,-1
2955,-1494985983,mega jokowi keslahan kalah telak jokowi pintar,0
2956,-359176027,aja penggiringan opini presiden prabowo dg wakil ahok prabowo mundur ahok maunya,-1
2957,-1118816082,cepat slogan kampanye wakil presiden jusuf kalla pemilu presiden,1
2958,-190367522,presiden prabowo gita wirjawan menteri sosial joko widodo,1
2959,-1255882235,cc firmanjon presiden prabowo gita wirjawan menteri sosial joko widodo,1
2960,-146982806,komentarnya rt grahaadhika cc firmanjon presiden prabowo gita wirjawan menteri sosial joko widod,0
2961,-1218812718,rt grahaadhika cc firmanjon presiden prabowo gita wirjawan menteri sosial joko widodo,1
2962,1949341023,presiden jokowi news valentine day gift guide xela roma candle stella bow necklace presents spoil sweetie w,0
2963,428467844,syukurlah rekayasa terbongkar presiden megawati terima laporan panglima tni teroris rekayasa,0
2964,565911663,rt syukurlah rekayasa terbongkar presiden megawati terima laporan panglima tni teroris,0
2965,1521388264,presiden jokowi news victoria justice marilyn monroe moment new york fashion week flashes pic,0
2966,189357836,detikcom capres tersenyum bahagia penuh optimisme yg maju capres megawati jokowi,-1
2967,939583305,kesehatan menunjang kl jd capres dahlan keliatannya gmn pagi dance jam ayo sy tantang dance x,0
2968,-2060092967,rt valdyabara kesehatan menunjang kl jd capres dahlan keliatannya gmn pagi dance jam ayo sy tantang cap,0
2969,-13299699,wartakota ical capres jokowi cawapres ngaterbalik hasil survey jokowi ical bsa jd presiden kalo ical hasil surveynya brp persen,0
2970,1955139408,mantan sekretaris jenderal departemen negeri sudjadnan parnohadiningrat mengaku kecewa mantan presiden megawati soekarnoputri,-1
2971,-1061939720,nama mas apung widadi aktifis save soccer sos elektibilitasnya drastis mengalahkan elektibilitas capres arb jokowi savepssi,0
2972,-1848100369,rt nama mas apung widadi aktifis save soccer sos elektibilitasnya drastis mengalahkan elektibilitas capres arb jok,0
2973,-1246835676,heran baca tulisan aher dapet share capres jokowi lembaga survei nih survei partai dangdut ya,-1
2974,513713981,juta relawan sukseskan presiden jokowi,0
2975,-912894541,presiden pluto juta relawan sukseskan presiden jokowi,-1
2976,870923825,diusung capres jokowi magnet partai non pks merapat,1
2977,450132935,ypaonganan presiden seumur hidup juta relawan sukseskan presiden jokowi,0
2978,805905195,rupiah bergairah presiden prabowo rizal ramly,1
2979,-938824417,presiden jokowi wakil bu risma dah insyaallah indonesia maju,1
2980,-50792075,presiden jokowi wapres bu risma pdi kabeh brati,1
2981,1005572314,pasangn capres jokowi bus china menang gak yah,0
2982,-2114449508,bayar presiden jokowi,0
2983,227268730,sibuk min lg ngurus rekaman bwt capres jokowi udh dngr gbrnr jateng uzoneindonesia ricardoarbim udh upload video blm,1
2984,228915871,gus dur ulama bs jd presiden megawati wanita bs jd presiden bj habibi ilmuan bs jd presiden sby,0
2985,2019023076,badut presiden gus dur ulama bs jd presiden megawati wanita bs jd presiden bj habibi,-1
2986,-889290871,rt badut presiden gus dur ulama bs jd presiden megawati wanita bs jd preside,-1
2987,-1985920250,rt gus dur ulama bs jd presiden megawati wanita bs jd presiden bj habibi ilmuan b,0
2988,2018092603,capres jokowi cawapres walikota surabaya kayanya cocok,1
2989,193483740,intip page fb kandidat capres prabowo yg berkomentar positif,1
2990,-931508331,fadjroel hidup golput caleg coblos capres jokowi,1
2991,992777916,rt pernyataan ridwan tersirat tokoh betawi menolak pencalonan presiden jokowi,-1
2992,618207799,wartanu rhoma mundur capres jk berita mk sdh dpd mubazir uang jdi presidn lbh jdi raja,-1
2993,-1071003325,orang tau capres jokowi hebat tandingannya dinegeri tp dicoba capres dr poros yg,1
2994,1752550953,kabarpolitik gw dukung prabowo presiden puan wakilnya opsi prabowo presiden mahfud wakil,1
2995,-575112426,rt juta relawan sukseskan presiden jokowi,0
2996,82234504,rt kabarpolitik gw dukung prabowo presiden puan wakilnya opsi prabowo presiden mahfud wakil,1
2997,52916283,rt udayusuf capres jokowi prabowo prospektif,1
2998,-1570068303,partai kalah pileg rt udayusuf capres jokowi prabowo prospektif,0
2999,-1338774654,elga rt rhoma rt ahok presiden jokowi presiden itsmydeedee jolliedessy,1
3000,-1172888678,ridwan kamil berambisi presiden dahlan tolol,-1
3001,-1645585965,angelchieecibhi bu presiden megawati,0
3002,473153317,rt ibehnababan ketakutan capres jokowi jgn jokowi diserang lawan politikny lg,-1
3003,1250326614,ngakak bab ibehnababan jujur sy dukung jokowi presiden jokowi capres terbaik dr capres yg,-1
3004,654519281,capres prabowo dukung,1
3005,-385233299,bumiboy keren nih jokowi langsung pecat kadis yg lalai latihan mental utk presiden jokowi hehehe,1
3006,-2102610725,presiden joko widodo wakilnya tri rismaharini kaliaja,1
3007,1383806034,golkar salah pilih capres wiranto salah pilih cawapres,-1
3008,-576460102,byk yg dukung pastinya rt presiden joko widodo wakilnya tri rismaharini kaliaja,1
3009,-224677265,rt byk yg dukung pastinya rt presiden joko widodo wakilnya tri rismaharini kaliaja,1
3010,-690867024,merinding nggak sih kalo presiden jokowi wapresnya bu risma,1
3011,-1923093399,presiden jokowi wakil presiden tri rismaharini gubernur jakarta ahok indonesiabaru,1
3012,1856836483,matanajwa mn capres mahfud md cawapres risma walikota sby gubernur dki jokowi setuju rt cc,1
3013,-436778885,presiden jokowi menteri pendidikan anies menteri sosial bu risma menkeu bu sri dreamteam p,0
3014,-652860985,liat bondan winarno jd model kampanye capres prabowo kog jd mengerutkan korelasinya kt makyus menaikan elakbilitas,0
3015,49944058,pramonoanung ridlwandjogja pram spt nya paket capres jokowi risma mjd solusi pdi p indonesia hebat gmn mnurut bpk,0
3016,1829080306,presiden jokowi wakilnya bu risma,1
3017,-126446964,rt lagiapabroo presiden jokowi wakilnya bu risma,1
3018,-1051200997,rt radywae mantabbb lagiapabroo presiden jokowi wakilnya bu risma,1
3019,-389665156,stupid option jokowi radywae mantabbb lagiapabroo presiden jokowi wakilnya bu risma,-1
3020,-611324360,supeerr perfecto radywae mantabbb lagiapabroo presiden jokowi wakilnya bu risma,1
3021,952891071,dream team pemerintah presiden wapres mendagri tri risma harini iwish,1
3022,-1754247492,ad yg lbh bsa dr givemesmart option stupid option jokowi radywae lagiapabroo presiden jokowi wakilnya bu risma,0
3023,761916628,rt ibnuyoesuf supeerr perfecto radywae mantabbb lagiapabroo presiden jokowi wakilnya bu risma,1
3024,1063183934,sarwendaheka capres dahlan wapres bu merdeka,1
3025,-1957252406,presiden jokowi wapres bu risma ketua dpr ahok formasi waw,1
3026,1073351888,ketua mpr ridwan kamil rt presiden jokowi wapres bu risma ketua dpr ahok formasi waw,1
3027,-525794160,rt diehardmufan sarwendaheka capres dahlan wapres bu merdeka,1
3028,1565344350,ahspeakdoang calon presiden arb,1
3029,792608695,jokowi presiden megawati,0
3030,1733345886,pesaing capres jokowi keroyok utk menjatuhkan rakyat lihat kinerjanya persaingan dg berbuat utk rakyat,-1
3031,-1026965025,kalo pasangan capres prabowo cawapres hatta rajasa slogannya prahara,0
3032,137329265,sarundajang presiden megawati gubernur maluku,0
3033,558752203,presiden megawati soekarno putri mempercayakan jabatan panglima tni kpd endriartono sutarto,0
3034,572220110,tujuh jenderal amerika serikat dihembuskan adik capres prabowo subianto hashim,0
3035,217427968,isu tujuh jenderal amerika serikat dihembuskan adik capres prabowo subianto hashim djojohadikusumo dinilai k,0
3036,545579675,puncak karier militer endriartono presiden megawati soekarnoputri mempercayakan pucuk pimpinan tni pundaknya,0
3037,-139856945,rickybokki bentar lg pemilu ga nyolok calon presiden megawati,0
3038,1704160364,gerindra menang prabowo presiden jokowi risma capres cawapres pdi menang,1
3039,1741924970,capres prabowo kuliner iklan pakbondan tv lho budisetyarso,0
3040,-537749645,rt lihat survey capres terkalahkan konvensi demokrat mendominasi antaranews,1
3041,1922353389,next presiden jokowi inovasi prabowo keras demokrat lembek capres yg gak,1
3042,210170085,buka mata haha stupid option jokowi radywae mantabbb lagiapabroo presiden jokowi wakilnya bu risma,1
3043,-1372913591,rt radywae buka mata haha stupid option jokowi radywae mantabbb lagiapabroo presiden jokowi wakilnya bu rism,1
3044,1091193240,bikin bondan kesemsem gerindra baca tweet capres prabowo subianto gizi nasional viva,1
3045,2073762485,presiden megawati soekarno putri mempercayakan pucuk pimpinan tni pundaknya panglima tni juni,0
3046,2017554340,radywae lagiapabroo utk sekelas walikota jokowi komptnsi tp utk presiden jokowi blm track record,-1
3047,-959551217,rakenas pdip spanduk dukungan utk capres jokowi membentang agenda panitia mereduksi trah karno sbagai penerus politik pdip,1
3048,-105776472,rt sapirabela rakenas pdip spanduk dukungan utk capres jokowi membentang agenda panitia mereduksi trah karno sbagai peneru,0
3049,1459817563,endysukardi aburizalbakrie iin menang jokowi jokowi presiden jokowi ttp dihati,1
3050,-1656139774,sutiyoso jusuf kalla calon presiden pemberani sutiyoso memuji mantan wakil presiden jusuf kalla jk dinilainya pemberani mesk,1
3051,1053569575,kepentigan mbak puan menahan jokowi capres jokowi pilihan rakyat pilihan elit politik,-1
3052,575477305,presiden kennedy wkil presiden hatta stujutu memndahakn pemerintahan kalimantan haha,0
3053,-1629024699,presiden wakil presiden akn mbwa indonesia jaya please think deeply gerindra nasdem,1
3054,-1044285783,rt presiden wakil presiden akn mbwa indonesia jaya please think deeply gerindra,1
3055,-33355375,partai peraih suara jdi presiden yg kalah wakil piye presiden gerindra,0
3056,-1982068300,alasan gue ntar kalo pilih presiden prabowo pilih wiranto worasah roma ra,-1
3057,-783012473,isi tanoh tanyo bek lee gob nyeng boh atoe sbab rakyat atjeh nyen pgot jih merdeka daot nyen ka taki le presiden hatta,0
3058,1188148141,tuitjakarta anak muda depok galang dukungan capres jokowi jakarta tuit,1
3059,15517215,anak muda depok galang dukungan capres jokowi,1
3060,15658687,tuitindonesia anak muda depok galang dukungan capres jokowi indonesia tuit,1
3061,-1315969283,lhooo nur mahmudi jkw fahrihamzah tribunnews tribun jakarta anak muda depok galang dukungan capres jokowi,-1
3062,-1170510345,emak gue bicara politik kalo hatta rajasa yg presiden arb terserah emak gue,-1
3063,-1038142892,pemimpin presiden megawati soekarno putri,0
3064,-1744422787,pemilu tp yg dpastikan jd presiden prabowo,1
3065,1539099725,apkah jd capres dahlan iskan jokoowi ahok mahfud md smua ga jwb cm jwb,0
3066,1618807130,sempt terlukis dpkiran andaikn ngra indonesia mmpunyai presiden wakil rismaharini tkoh tkoh pmimpin yg hndal,1
3067,-1525241477,presiden jokowi wakil bu risma indonesia yoo,1
3068,-1363611047,best couple leniavanesa presiden jokowi wakil bu risma indonesia yoo,1
3069,1953299260,bang iwanpiliang ga ya kalo capres jokowi trus cawapresnya bu risma pemimpin yg memakai hati,1
3070,596447791,biar kaya icho rt best couple leniavanesa presiden jokowi wakil bu risma indonesia yoo,1
3071,-388260833,cocoki kayaknya presiden jokowi tri walkot surabaya wakilna damainegaraku,1
3072,-1410128803,partainya rt bang iwanpiliang ga ya kalo capres jokowi trus cawapresnya bu risma pemimpin memakai hati,1
3073,-1235753784,presiden jokowi wakil risma andai sajaaa,1
3074,1429186819,mantap iwanpiliang partainya rt bangg ga ya kalo capres jokowi trus cawapresnya bu risma,0
3075,-1513791034,rt best couple leniavanesa presiden jokowi wakil bu risma indonesia yoo,1
3076,1828303589,keren kali ya presiden jokowi dng wapresnya risma udah pribadi berprestasi n bertrack record dpt tmpat terbaik,1
3077,-606722432,aslisuroboyo leniavanesa presiden jokowi wakil bu risma indonesia yoo,1
3078,165087960,rt leniavanesa biar kaya icho rt best couple leniavanesa presiden jokowi wakil bu risma indonesia,1
3079,1106691644,bicara pkb msalnya skrg si partai sibuk usung bnyk nama capres jk rhoma mahfud sibuk manuver biar april selamat dri threshold,1
3080,-695985171,duet capres jokowi bu risma,1
3081,951049281,dahlan menangi konvensi april sy kalahkan capres jokowi bahdirja,1
3082,-96878793,dahlan menangi konvensi april sy kalahkan capres jokowi yusdiusman langitqujingga amalontoh,1
3083,1384963876,dahlan menangi konvensi april sy kalahkan capres jokowi femilyakarina soffiagus,1
3084,79527254,omdo dahlan menangi konvensi april sy kalahkan capres jokowi bahdirja,-1
3085,349667623,demokrat dahlan sy menang kalahkan capres jokowi yusdiusman langitqujingga amalontoh,0
3086,182265738,keburu bubarr dahlan april sy kalahkan capres jokowi femilyakarina soffiagus,-1
3087,-1866400155,rt dahlan menangi konvensi april sy kalahkan capres jokowi femilyakarina,1
3088,138878371,dis omdo demokrat dahlan sy menang kalahkan capres jokowi yusdiusman langitqujingga amalontoh,-1
3089,2061176178,pengin presiden dahlan iskan menjemput takdir menteri bumn dahlan iskan memutuskan konvensi capres pd,1
3090,54007088,pdip berjaya dng capres jokowi salah langkah malapetaka n yg caci maki percayalah,1
3091,1295391014,pdip berjaya capres jokowi salah langkah bahaya n yg caci maki hrs legowo cinta bangsa,0
3092,-1225136880,pdip berjaya capres jokowi salah langkah malapetaka n yg caci maki ambisi sepuh,0
3093,-1744589364,presiden jokowi wapres artidjo alkautsar pasangan ideal menyongsong indonesia direstui rakyat ind jujurituhebat,1
3094,1685288439,rt presiden jokowi wapres artidjo alkautsar pasangan ideal menyongsong indonesia direstui rakyat,1
3095,-1743935839,wapres spa presiden jokowi wapres artidjo alkautsar pasangan ideal menyongsong indonesia jujurituhebat,1
3096,-965461056,bu megawati bisikin udah capres jokowi ya sst orang denger ngumpet yuk bisik bisiknya,1
3097,-424740456,yennifebriana aburizalbakrie bgm arb mo jd capres jk moralnya jeblog ga byr pjk ga byr psangon peg bl ga byr hak nas bl,-1
3098,1497803755,yunartowijaya jabatan presiden jokowi selesai indonesia pny rakyat hny jd babu budak asing,1
3099,-1437909547,sekedar mengulang sby diendors p republik thn presiden megawati menolak permintaan bush utk dukung serangan irak,0
3100,-881154902,biang kerok sekedar mengulang sby presiden megawati menolak permintaan bush utk dukung serangan irak,0
3101,-1198713511,rt sekedar mengulang sby diendors p republik thn presiden megawati menolak permintaan bush utk dukung,0
3102,-386450339,didesak capres jokowi keputusannya mega,0
3103,-2050354320,jokowi mandi junub didesak capres jokowi keputusannya mega puluhan warga mengatasna headline news,0
3104,1902267899,keputusan ad dtngan allah rt detikcom didesak capres jokowi keputusannya mega,0
3105,-430352634,klo jkt beres rt detikcom didesak capres jokowi keputusannya mega,-1
3106,-1142044839,rt ratihnasaruddin klo jkt beres rt detikcom didesak capres jokowi keputusannya,-1
3107,1842693141,presiden jokowi gubernur jokowi,0
3108,949465452,orang pintar pilih capres jokowi,1
3109,1360209553,kalo gak salah indosat dijual sahamnya dikuasai qatar telecom singtel singapore pas jamanya presiden megawati,-1
3110,-1469446311,menggema capres jokowi heyy gubernur jakarta,-1
3111,-1175431247,menang pdip cpt deklarasi capres jokowi jgn jd cawapresny mega ntar pdip keok sbb masyrkt byk yg kurg simpati thd mega,0
3112,24706972,mas imanbr gmana iklannya bondan capres prabowo,0
3113,-1413299047,jgn asep jokowi asep provokatorin biar ikutan sms dewi series,0
3114,916879065,tuitjabar megawati pertimbangkan masukan capres jokowi jabar tuit,0
3115,311975241,agusyudhoyono p bner km jd presiden jk bner keamnn indonesia ms loyo tatalah biar amn terkndali hukumnya kurg bgt,-1
3116,672807356,lihat siy mas imanbr gmana iklannya bondan capres prabowo,1
3117,901788115,maknyus rt imanbr lihat siy mas imanbr gmana iklannya bondan capres prabowo,1
3118,-1765220633,senin pagi nggak lupa baca artikel presiden dahlan iskan,1
3119,-1244762518,tuitsolo jokowi capres jokowi serahkan nyapres mega solo tuit,0
3120,2105556874,jokowi capres jokowi serahkan nyapres mega berita kabar,0
3121,-432725499,openfollow tfb jokowi capres jokowi serahkan nyapres mega teamfollowback,0
3122,187328451,rt indrastumoranng aja jokowi presiden indonesia berkembang pesat terkait capres jokowi disukai media ht,1
3123,1116110177,pileg dongkrak perolehan suara caleg pileg hayo pilih capres jokowi,-1
3124,401236906,rt namanya kesetiaan loyalitas total jokowi soloposdotcom jokowi capres jokowi serahkan htt,1
3125,-597198761,dah tua n sakit senang ngetweet slalu anjurkn masyrkt dlm pemilu pilihlah capres dahlan iskan jujur merakyt nokorupsi,1
3126,172736325,pendapat capres arb tks,0
3127,-812823482,gak laku sdh kultwit cek fav deh sehatsinergis pendapat capres arb tks,-1
3128,-1437195889,menjelang pemilu gubernur dki jokowi sinyal maju capres jokowi berani jalan mulus,1
3129,1394296480,rt gak laku sdh kultwit cek fav deh sehatsinergis pendapat capres arb,-1
3130,1735942780,mantan presiden megawati mengganjar pengabdiannya satyalencana kebaktian sosial majapahit lkh,0
3131,-457449516,sudjiwotedjo golput partai presiden jokowi,1
3132,-1418535920,sdh ditebak konvensi dahlaniskannote pemenang konvensi capres dahlan iskan terserah,-1
3133,1273908287,dahlan presiden jokowi wakilnya,0
3134,1661776260,sabarsitanggang cocok prof yusril presiden prabowo wakilpres,1
3135,491074481,capres jokowi cawapres bu risma cocok walikota sby komank ketua pkk ketua rumpik suryacristiani,1
3136,1698521473,moedaindonesia romelmasykuri anarkisme yg tuh yach spt fadjroel capres jk kalah,-1
3137,-242240958,temen bikin polling pilihan capres jokowi dahlan bu risma sapa yg pilih hehe mending q milih bu risma,1
3138,-2142205130,presiden prabowo presiden indonesia,1
3139,449388164,presiden abdurrahman wahid presiden megawati soekarnoputri memiliki komitmen menata transisi politik,1
3140,1977827293,tuitindonesia capres jk tunggu hasil pemilu legislatif indonesia tuit,0
3141,-1653824394,pembentangan bendera ri terbesar capres dahlan iskan,1
3142,149491958,liat aja ridlwandjogja yg bicara tg capres jokowi dipasangin tokoh uuj jokowi eaaa,1
3143,-1184015048,mesulam gwirjawan lo milih gita wirjawan mes menteri turun presiden jokowi aja udah tenar aja ga berani,1
3144,632751607,suka presiden jokowi wakil presiden ridwan,1
3145,11867214,rating tertinggi pemilihan presiden prabowo patut perhitungkan tragedi semanggi menghantui masyarakat,1
3146,357217512,presiden jokowi news bradley cooper anna wintour sit front row burberry kendall jenner walks giles london fashion wee,0
3147,-659828599,tau presiden megawati pake peci bhuahahaha,-1
3148,756262591,presiden jokowi news new york fashion week fall top fashion trends bold furs heavy texture edgy sportswear,0
3149,221435012,ngopi warkop denger sekelompok cerita layak jd presiden prabowo berani n galak kayak kenal aja,1
3150,1424503834,presiden prabowo kejegal ham doang prabowo bikin film membantah bela eh membela,1
3151,749755662,capres jokowi pilihan rakyat indonesia pilih jokowi jokowi presiden golput jokowi,0
3152,-1622459513,lht iklan tayangan rcti capres wiranto nyamar jd pedangang asongan segitunya nyapres,-1
3153,758436649,p sipadan ligitan diambil malaysia era presiden megawati heboh politik nasional bgmn toponimi pulau fahrihamzah,0
3154,-1487901835,detikcom juara pemilu golkar gerindra urutan ketiga sdh bagus dlm pilpres gerindra urutan stlh capres jokowi,0
3155,1673058981,update analisa capres dahlan risma pramono edi ali masykur,0
3156,669183451,suara pemilu vote capres mahfud md wakilnya jokowi dahlan iskan dcrestafa,1
3157,1871646516,capres dahlan menghalalkan sprti menjalankan bisnisnya tirakat gagal,-1
3158,411833943,presiden megawati rt jetveetlev bener rt faktaagama presiden indonesia peci hitam,0
3159,569697422,contoh orang kuliah dijurusan soekarno lulusan teknik presiden jokowi lulusan kehutanan gubernur,0
3160,453902843,rt kabarmasukptn contoh orang kuliah dijurusan soekarno lulusan teknik presiden jokowi lulusan kehutan,0
3161,1614942947,presiden jokowi wapres bu risma class saverisma,1
3162,-615027014,presiden jokowi wakilnya bu risma cock gak tuh,0
3163,810144408,gubernurnya bu risma presidennya prabowo wakilnya jokowi presiden jokowi wakilnya bu risma cock gak tuh,1
3164,1384142724,prabowo hahahahaha gubernurnya bu risma presidennya prabowo wakilnya jokowi presiden jokowi wakilnya,1
3165,-1654883100,pas prabowo cawapres,1
3166,915950071,rt pas prabowo cawapres,1
3167,-1793883702,mega reformasi sby reformasi indonesianis capres jokohok omong kosong,-1
3168,2127783235,prabowo presiden gw sih milih doi presiden tp doi dibenci amerika presiden prabowo sby,1
3169,81558425,msukarnoputri ladygaga agnezmo mi permainan dunia maya gak pandang presiden jk balaskan penderitaan,-1
3170,-572983836,semoga acara lancar satgas pengawal capres prabowo rangka ulang gerindra amiin,0
3171,869287953,kalo bu risma presiden wakilnya gw pilih puluhan jd golput luntur piye sbyudhoyono,1
3172,-1470980330,garindra suara presiden prabowo wakil jokowi pdi suara pdi legowo hrs kampanye menang,1
3173,-799615422,dahlan iskan tb silalahi rabu enrekang menyambut presiden dahlan iskan,1
3174,-79117139,sby dahlan iskan tb silalahi kumpul enrekang danu damarjati detiknews enrekang presiden dahlan iskan,0
3175,-952097882,ditentukan kandidat capres jokowi udh disadap duluan,0
3176,1827086538,rt danieelhs mesulam gwirjawan lo milih gita wirjawan mes menteri turun presiden jokowi aja udah tenar aja,-1
3177,-767930262,wartawan menyebutnya berita ala terbit ala rm nukman wartawan bu risma cocok presiden jokowi cocok cocok,-1
3178,-1270415016,lol nukman wartawan bu risma cocok presiden jokowi cocok berita jokowi risma cocok presiden hehehe,0
3179,-1017147160,rt zuhairimisrawi lol nukman wartawan bu risma cocok presiden jokowi cocok berita jokowi risma cocok,0
3180,57941354,tugaspun rt nukman wartawan bu risma cocok presiden jokowi cocok berita jokowi risma cocok presiden,0
3181,-1107216659,risma didukung presiden jokowi bu mega rakyat orang jujur cintai golongan fadjroel,1
3182,-22059663,dripda kwe sg ddi presiden zuhairimisrawi lol nukman wartawan bu risma cocok presiden jokowi cocok,0
3183,-282549462,rt presiden jokowi news preserving natural resources culture chinese herbal medicine acupuncture tod ht,0
3184,-1628945620,maluk sira mak diak liu ba timorleste presiden subianto presiden megawati presiden bakrie ka presiden jokowi indonesia,0
3185,1691245449,presiden jokowi wapres bu risma jadoss dah indonesia,1
3186,-1806535910,rt temposemanal maluk sira mak diak liu ba timorleste presiden subianto presiden megawati presiden bakrie ka presiden jokowi,0
3187,2120248541,presiden prabowo memilih gerindra fadjroel,-1
3188,552786538,menurutnya dukungan mahasiswa mengalir murni calon presiden capres dahlan iskan presidenku,1
3189,-947625370,rt demitoba menurutnya dukungan mahasiswa mengalir murni calon presiden capres dahlan iskan preside,1
